Date,Open,High,Low,Close,Adj Close,Volume
2019-06-13,205.573761,206.507736,201.593903,202.040329,202.040329,6658266790
2019-06-14,202.048889,210.763260,200.552048,209.743546,209.743546,6891360582
2019-06-15,209.621765,215.669098,208.181915,213.694153,213.694153,6455525796
2019-06-16,213.600281,220.941650,210.906738,213.817062,213.817062,7685272033
2019-06-17,213.711746,219.681686,213.072632,218.762909,218.762909,4792108989
2019-06-18,218.738312,218.738312,209.562714,210.916336,210.916336,4937852749
2019-06-19,210.920303,213.708008,210.705109,212.947311,212.947311,4360013043
2019-06-20,212.928391,215.677780,209.108414,213.817459,213.817459,5043714308
2019-06-21,213.855286,231.755508,213.855286,231.447067,231.447067,7323560219
2019-06-22,231.607788,247.362473,231.304184,242.803207,242.803207,8329709357
2019-06-23,242.831757,250.096024,239.965576,241.443176,241.443176,6401088472
2019-06-24,241.360321,245.323151,235.002975,243.680573,243.680573,6441410117
2019-06-25,243.879929,250.710571,241.953964,250.710571,250.710571,7598530343
2019-06-26,250.605194,284.849731,249.121872,265.257446,265.257446,12947343197
2019-06-27,265.420288,270.592255,219.885376,232.206604,232.206604,11077458794
2019-06-28,232.108276,246.566818,231.231750,245.155914,245.155914,9070210323
2019-06-29,245.201859,253.676926,232.180542,252.113602,252.113602,8609177639
2019-06-30,251.739548,254.264572,229.010315,229.010315,229.010315,8116790846
2019-07-01,228.673523,237.047256,221.550156,232.227539,232.227539,8139656770
2019-07-02,232.145416,233.872665,215.843994,231.465759,231.465759,8428769574
2019-07-03,231.599258,241.107483,231.747650,240.912643,240.912643,7890038556
2019-07-04,240.853134,241.623596,224.713928,226.110596,226.110596,6678271865
2019-07-05,225.997528,234.205780,224.689987,230.010666,230.010666,6967061314
2019-07-06,229.927841,236.377258,228.929932,229.633698,229.633698,6128909186
2019-07-07,229.678802,247.603134,228.485382,244.064911,244.064911,6482617910
2019-07-08,244.092239,251.052902,242.284103,250.299149,250.299149,7254372438
2019-07-09,250.358093,254.355743,244.949432,247.907898,247.907898,8070271258
2019-07-10,247.884033,251.302414,228.484894,231.862656,231.862656,9338381740
2019-07-11,231.817612,231.877640,212.436951,214.566360,214.566360,8157940161
2019-07-12,214.556946,222.544327,213.664886,219.756027,219.756027,6481826685
2019-07-13,219.765884,220.080978,209.249756,214.332932,214.332932,5342700465
2019-07-14,214.191986,214.478027,180.770157,181.015594,181.015594,6823211148
2019-07-15,181.323410,187.761993,167.408340,183.561844,183.561844,7767980814
2019-07-16,183.540009,187.494278,159.055405,160.494888,160.494888,7281193706
2019-07-17,160.396667,175.199661,156.343094,170.127182,170.127182,7551889099
2019-07-18,170.094711,182.864258,166.730591,180.662048,180.662048,7437925903
2019-07-19,180.735031,180.868607,172.286407,177.044601,177.044601,6084385861
2019-07-20,177.107986,187.328796,176.929474,183.266052,183.266052,6379975831
2019-07-21,183.304825,183.859909,175.187164,180.317123,180.317123,5342510991
2019-07-22,180.371368,181.330582,171.057526,174.438751,174.438751,5082459699
2019-07-23,174.445526,175.707306,168.699356,171.043945,171.043945,5609112446
2019-07-24,170.903473,174.244141,163.967407,173.851974,173.851974,5742283567
2019-07-25,173.790100,179.316116,173.130524,176.356537,176.356537,5405319741
2019-07-26,176.364670,177.784943,172.233292,177.362991,177.362991,4627170776
2019-07-27,177.353317,180.502487,165.471191,167.493622,167.493622,5053440079
2019-07-28,167.498032,171.316864,163.359863,170.640427,170.640427,4447993489
2019-07-29,170.589600,172.997437,169.698029,172.943817,172.943817,4490171592
2019-07-30,173.002060,175.759735,170.542068,173.108948,173.108948,4514261459
2019-07-31,173.084122,179.913437,173.039307,179.913437,179.913437,4940082042
2019-08-01,179.831528,180.163773,175.758362,179.629883,179.629883,4919790029
2019-08-02,179.692581,183.270630,177.528885,179.155792,179.155792,5064907701
2019-08-03,179.175507,184.707672,178.711884,182.953796,182.953796,4685299861
2019-08-04,183.028198,184.382111,179.666122,183.282349,183.282349,4311912492
2019-08-05,183.266830,193.683487,183.189194,192.658493,192.658493,6387313406
2019-08-06,192.683624,195.948547,183.704300,185.773376,185.773376,6285916782
2019-08-07,185.694992,189.114609,183.368027,186.436615,186.436615,5781364135
2019-08-08,186.541580,186.425598,178.323639,181.948486,181.948486,5528675644
2019-08-09,181.921143,182.315674,172.824799,174.853134,174.853134,5785674973
2019-08-10,174.887405,177.549530,169.290939,171.733551,171.733551,5469950602
2019-08-11,171.732468,179.943665,171.548523,179.748215,179.748215,5357360148
2019-08-12,179.717468,179.803391,174.632477,174.942719,174.942719,4698231145
2019-08-13,174.987946,175.022491,170.297302,173.012497,173.012497,4929285526
2019-08-14,172.925400,173.327988,154.504013,154.732712,154.732712,6172846265
2019-08-15,154.795532,156.730865,147.697464,155.910049,155.910049,6779940877
2019-08-16,156.027664,156.275375,148.809738,152.625519,152.625519,5871533760
2019-08-17,152.700912,153.665085,150.282990,152.829315,152.829315,4537197301
2019-08-18,152.955582,162.557053,151.186981,159.970932,159.970932,4909512390
2019-08-19,160.022339,167.855698,158.931564,167.469604,167.469604,5067289611
2019-08-20,167.239716,167.363129,160.718079,161.635925,161.635925,5269648209
2019-08-21,161.682220,161.974487,150.535690,154.061310,154.061310,6409841589
2019-08-22,154.102203,158.609238,151.132874,156.154633,156.154633,6177407037
2019-08-23,155.970154,160.133774,154.778778,158.581390,158.581390,5422840220
2019-08-24,158.553238,158.645554,152.828033,155.811081,155.811081,5090599078
2019-08-25,155.766464,156.503571,150.727783,152.385284,152.385284,4751594714
2019-08-26,152.298157,157.742828,152.298157,154.562363,154.562363,5896825035
2019-08-27,154.579285,154.650116,150.943619,152.663498,152.663498,4919258135
2019-08-28,152.646271,153.611313,141.004517,142.326340,142.326340,5481069996
2019-08-29,142.382584,142.409958,137.039688,139.107803,139.107803,5850624203
2019-08-30,139.085281,140.302048,137.129211,138.855713,138.855713,4750812407
2019-08-31,138.899323,143.370148,138.006714,141.845184,141.845184,4794970611
2019-09-01,141.835831,142.854370,139.440323,141.159698,141.159698,4568644898
2019-09-02,141.215790,149.307953,140.898605,147.822128,147.822128,5390343139
2019-09-03,147.830750,151.235779,146.795364,148.444687,148.444687,5758128093
2019-09-04,148.438614,148.756805,143.161224,143.712265,143.712265,4848950433
2019-09-05,143.690536,143.905304,139.423553,141.372314,141.372314,4535703687
2019-09-06,141.335876,144.454742,136.948883,138.361328,138.361328,5533935830
2019-09-07,138.360596,147.218628,137.944458,145.111115,145.111115,5528510258
2019-09-08,145.127380,148.985794,145.013351,147.651871,147.651871,5269775504
2019-09-09,147.657532,149.001602,144.794235,146.741577,146.741577,5859100088
2019-09-10,146.792908,149.094147,144.267227,145.534302,145.534302,5092830909
2019-09-11,145.576660,147.185562,143.112946,144.906158,144.906158,5802829401
2019-09-12,144.969620,147.510559,144.247696,146.816360,146.816360,4735506067
2019-09-13,146.783508,147.176605,143.147614,144.829819,144.829819,4762127376
2019-09-14,144.999237,150.684998,144.243652,150.411987,150.411987,5198046445
2019-09-15,150.382339,152.246170,149.086075,151.872116,151.872116,4979637742
2019-09-16,151.792252,159.500107,151.792252,158.656403,158.656403,6634009535
2019-09-17,158.657669,171.026596,158.476944,166.868225,166.868225,8185151717
2019-09-18,166.421753,173.635315,166.421753,169.507614,169.507614,7372809666
2019-09-19,169.390701,177.946777,164.084305,176.677933,176.677933,8479415079
2019-09-20,176.509293,176.967270,172.509628,174.827087,174.827087,6436629073
2019-09-21,174.704666,177.158844,172.381760,172.795502,172.795502,6208392197
2019-09-22,172.771744,173.252548,166.445480,169.646072,169.646072,6265417160
2019-09-23,169.780655,169.895874,162.354691,162.404099,162.404099,6027920635
2019-09-24,162.340378,163.727585,130.260834,134.646439,134.646439,9417231904
2019-09-25,134.664734,140.076157,132.590439,138.275085,138.275085,7902514031
2019-09-26,138.165222,139.502167,127.231888,135.239868,135.239868,6366098073
2019-09-27,135.178696,142.889221,132.494446,142.157089,142.157089,6435571217
2019-09-28,142.132553,143.025879,138.953644,142.041229,142.041229,5610461286
2019-09-29,142.073654,142.559799,135.897705,138.699982,138.699982,5285205828
2019-09-30,138.665710,146.365784,135.780548,146.365784,146.365784,6145965667
2019-10-01,146.639938,150.645569,143.151764,144.279907,144.279907,6245234106
2019-10-02,144.185242,146.977280,142.975983,146.877350,146.877350,5149426100
2019-10-03,146.871826,146.919785,139.170898,141.959290,141.959290,5170679140
2019-10-04,141.990967,144.748962,140.691040,143.504745,143.504745,5066818655
2019-10-05,143.473389,144.095230,140.307663,142.968353,142.968353,4732233420
2019-10-06,142.978790,143.789612,139.193924,140.313934,140.313934,4745441818
2019-10-07,140.217606,148.399048,139.114716,147.453247,147.453247,6383869770
2019-10-08,147.393860,149.904373,146.815216,148.967361,148.967361,6110443159
2019-10-09,148.979416,159.093246,147.903854,158.268524,158.268524,7441354377
2019-10-10,158.184860,158.585190,153.896103,154.134628,154.134628,6735993215
2019-10-11,154.248337,156.911896,143.662720,144.380676,144.380676,7219064178
2019-10-12,144.352478,147.334564,142.336502,143.002228,143.002228,5926702605
2019-10-13,143.029648,146.322510,142.599319,144.298752,144.298752,5336201815
2019-10-14,144.261749,148.438110,143.876526,148.254944,148.254944,5770084448
2019-10-15,148.267761,148.974121,140.429626,142.173553,142.173553,6059382196
2019-10-16,142.124710,142.417114,135.423126,137.295990,137.295990,5999409209
2019-10-17,137.212830,139.070251,136.167282,138.351883,138.351883,5235736267
2019-10-18,138.320953,138.499695,132.593719,133.751114,133.751114,5828749931
2019-10-19,133.772766,135.281723,132.668076,133.205444,133.205444,5046984556
2019-10-20,133.253006,136.514999,131.894058,136.077576,136.077576,5272335057
2019-10-21,136.070129,136.968658,133.402969,134.849213,134.849213,5254418359
2019-10-22,134.836945,135.345551,133.650513,133.734589,133.734589,5426160197
2019-10-23,133.705048,133.798370,122.203896,125.703171,125.703171,7449894785
2019-10-24,125.789330,127.806770,124.541275,126.328972,126.328972,5687400159
2019-10-25,126.345467,142.747772,126.122940,141.555069,141.555069,8077818070
2019-10-26,141.667252,152.776367,137.314972,140.200821,140.200821,10783342566
2019-10-27,140.276566,146.685898,138.522232,143.636337,143.636337,8432173242
2019-10-28,143.757401,146.590759,140.089951,142.093399,142.093399,8095398475
2019-10-29,142.099289,149.084122,141.861237,147.961472,147.961472,8257529648
2019-10-30,147.956665,148.556656,141.077682,143.153793,143.153793,8126785254
2019-10-31,143.235519,145.820358,139.140442,142.172394,142.172394,7425159847
2019-11-01,142.046249,142.991562,139.920303,142.153549,142.153549,7066813720
2019-11-02,142.190826,143.497314,141.247757,142.115356,142.115356,6249413351
2019-11-03,142.168747,142.975250,139.005890,141.016006,141.016006,6771741588
2019-11-04,140.934067,145.999817,140.568832,144.572311,144.572311,8186061871
2019-11-05,144.536713,148.664139,142.947235,146.975372,146.975372,7782751240
2019-11-06,146.827347,150.267960,146.498566,149.012299,149.012299,7899195898
2019-11-07,148.942673,149.240295,145.509018,146.626022,146.626022,7083582152
2019-11-08,146.585251,147.393707,142.416763,144.196869,144.196869,7183391385
2019-11-09,144.275345,145.470505,143.954803,144.836594,144.836594,5696610536
2019-11-10,144.769775,149.448654,144.568939,148.092590,148.092590,6841044848
2019-11-11,148.112640,148.794968,143.999924,144.321152,144.321152,6129069213
2019-11-12,144.379654,146.433502,143.432892,145.380798,145.380798,6063014731
2019-11-13,145.457855,147.455078,144.810333,146.468887,146.468887,5713128578
2019-11-14,146.479584,146.762436,143.690720,144.398392,144.398392,6111840717
2019-11-15,144.443832,144.585800,139.060776,139.901031,139.901031,6832009769
2019-11-16,139.883911,142.717392,139.486023,142.092041,142.092041,5262054655
2019-11-17,142.093964,145.697922,141.291687,143.277283,143.277283,5699789078
2019-11-18,143.217102,144.158966,138.185532,139.438965,139.438965,6014099942
2019-11-19,139.394836,140.937347,135.375168,137.264526,137.264526,5829750302
2019-11-20,137.233383,138.606384,135.616425,135.925858,135.925858,5574625976
2019-11-21,135.906723,136.296585,123.579056,124.981354,124.981354,6615378549
2019-11-22,125.014763,126.211136,110.687477,117.076935,117.076935,9365606634
2019-11-23,117.033340,120.063606,114.999084,119.530869,119.530869,6458280203
2019-11-24,119.540794,119.957924,111.155396,111.155396,111.155396,6056628740
2019-11-25,111.048233,116.383690,104.152412,113.570145,113.570145,8499937926
2019-11-26,113.514137,116.501350,112.608719,115.819595,115.819595,5946683178
2019-11-27,115.377785,120.019310,111.576805,118.338364,118.338364,6788978911
2019-11-28,118.383751,121.079689,117.032013,117.501167,117.501167,5689690647
2019-11-29,117.540680,121.619469,117.327461,120.134743,120.134743,5804602994
2019-11-30,120.121025,121.207764,116.979607,117.996315,117.996315,5079058464
2019-12-01,117.959366,117.959366,113.763657,117.087448,117.087448,5500826332
2019-12-02,117.079514,117.795876,114.177696,115.202454,115.202454,5155436737
2019-12-03,115.201752,115.671387,112.403618,113.830116,113.830116,4773333433
2019-12-04,113.800865,115.110802,111.616463,111.939171,111.939171,6000136815
2019-12-05,111.892456,116.571785,110.899170,113.419685,113.419685,5126460035
2019-12-06,113.531769,113.762466,112.441185,113.576813,113.576813,4916845752
2019-12-07,113.579216,114.037582,112.952820,113.252296,113.252296,4500026828
2019-12-08,113.233650,116.011703,112.906052,115.120476,115.120476,4902495850
2019-12-09,115.089775,115.532532,112.351814,112.759926,112.759926,5130547376
2019-12-10,112.725456,113.013733,109.795021,111.410881,111.410881,5224856012
2019-12-11,111.451706,111.919373,108.329109,108.799721,108.799721,5331480200
2019-12-12,108.805519,110.727531,107.041626,108.071228,108.071228,5856455609
2019-12-13,108.109589,108.390350,107.077072,108.717690,108.717690,5449065368
2019-12-14,108.724197,109.155975,106.834892,107.160919,107.160919,5286494258
2019-12-15,107.157745,108.011513,104.635605,107.179672,107.179672,5418449800
2019-12-16,107.198051,107.231873,99.251228,100.698479,100.698479,6777051403
2019-12-17,100.723465,100.897285,92.453156,93.433846,93.433846,6902276116
2019-12-18,93.474197,101.967430,91.654625,101.715042,101.715042,9067398804
2019-12-19,101.684921,102.584450,96.165001,99.340355,99.340355,7347295809
2019-12-20,99.388931,99.708633,97.418968,99.247276,99.247276,6285207826
2019-12-21,99.270279,99.310036,98.129234,98.528214,98.528214,5728070040
2019-12-22,98.502975,102.392204,98.372528,101.792351,101.792351,7013948035
2019-12-23,101.741959,103.533401,98.467384,99.373032,99.373032,7434774730
2019-12-24,99.384750,101.629021,98.391479,99.802010,99.802010,6156684082
2019-12-25,99.805573,99.805573,96.243500,97.486534,97.486534,6489627667
2019-12-26,97.510963,100.613708,96.622528,97.222702,97.222702,6617536704
2019-12-27,97.228531,97.807236,95.420395,97.258881,97.258881,6345099574
2019-12-28,97.257660,99.585754,97.018120,98.106049,98.106049,6169188589
2019-12-29,98.063354,104.499405,97.857536,102.934753,102.934753,7416039439
2019-12-30,102.964188,104.236458,100.191414,101.149612,101.149612,7471400302
2019-12-31,101.133430,101.282310,97.235519,97.739548,97.739548,6739290950
2020-01-01,97.754478,100.102066,97.467186,98.714050,98.714050,5988583431
2020-01-02,98.727661,98.727661,96.602150,96.912010,96.912010,6109919641
2020-01-03,96.912827,102.866142,96.284966,102.573875,102.573875,8009516846
2020-01-04,102.571434,104.011894,101.709099,103.260132,103.260132,5680904209
2020-01-05,103.262215,106.521660,103.241982,104.199127,104.199127,5755001349
2020-01-06,104.221130,109.579010,103.978447,109.558022,109.558022,6904118314
2020-01-07,109.563972,110.554573,107.106895,109.470100,109.470100,7060338423
2020-01-08,109.427261,111.982925,105.538597,107.792389,107.792389,7163255825
2020-01-09,107.714279,107.849678,104.294960,106.332985,106.332985,5889223624
2020-01-10,106.323685,110.380554,103.687065,110.190453,110.190453,6953554661
2020-01-11,109.765907,112.117073,108.846535,109.401131,109.401131,7143180418
2020-01-12,109.481827,111.864868,109.233139,111.831627,111.831627,6537966071
2020-01-13,112.097031,112.540581,109.969330,111.049713,111.049713,6451191200
2020-01-14,111.068550,128.743210,110.915588,127.442261,127.442261,12833907361
2020-01-15,127.272751,130.924744,123.664520,127.476830,127.476830,11636205241
2020-01-16,127.555161,128.100189,122.382942,125.705368,125.705368,10502931251
2020-01-17,125.780586,132.956268,124.480850,131.212799,131.212799,11522490606
2020-01-18,131.188034,137.166336,128.146500,134.736069,134.736069,11470437595
2020-01-19,134.814392,136.182007,125.755386,128.365417,128.365417,10542759753
2020-01-20,128.314896,130.008423,124.890953,128.513672,128.513672,8570009672
2020-01-21,128.467499,130.219116,127.065994,130.083054,130.083054,7504138978
2020-01-22,130.015121,131.031143,127.091141,128.047119,128.047119,7007325208
2020-01-23,128.048294,128.023346,122.330978,124.183334,124.183334,7924441337
2020-01-24,124.161087,125.616379,119.674355,124.712631,124.712631,8151711626
2020-01-25,124.724953,124.847282,121.332909,123.360924,123.360924,6315482035
2020-01-26,123.278992,128.671051,122.593903,128.683533,128.683533,7091084994
2020-01-27,128.631271,132.511520,127.702873,130.901276,130.901276,8427381895
2020-01-28,130.866013,135.014297,130.739090,135.421371,135.421371,9039496023
2020-01-29,135.404144,137.316528,134.426224,134.426224,134.426224,8236243801
2020-01-30,134.324371,142.297058,132.366302,141.143417,141.143417,9632781689
2020-01-31,141.178894,141.623550,134.266068,136.437469,136.437469,8882221938
2020-02-01,136.402313,139.228439,136.123184,139.098480,139.098480,8761870513
2020-02-02,138.991364,146.222107,136.447891,143.096024,143.096024,10662488202
2020-02-03,143.088333,146.750122,142.660263,146.095093,146.095093,9535920926
2020-02-04,146.092529,147.116669,142.507523,145.235458,145.235458,8989751847
2020-02-05,145.272675,159.116653,145.031708,157.160690,157.160690,11439353164
2020-02-06,157.083313,165.429504,155.413040,164.230682,164.230682,12704142382
2020-02-07,164.212753,172.520065,164.203705,172.830078,172.830078,12938192043
2020-02-08,172.663162,175.826920,167.134598,173.156342,173.156342,12990771836
2020-02-09,173.028870,178.293060,173.028870,177.309540,177.309540,11659898193
2020-02-10,177.286697,177.805771,168.771286,173.050385,173.050385,12549723750
2020-02-11,172.943726,182.622421,169.297043,182.042221,182.042221,13094234509
2020-02-12,182.078506,210.216721,182.077011,204.852661,204.852661,18944998188
2020-02-13,204.579865,209.991150,199.640900,205.499146,205.499146,19776813072
2020-02-14,205.440918,218.482635,201.302368,217.839645,217.839645,18056317600
2020-02-15,218.103149,220.067108,202.558212,202.902283,202.902283,18151510827
2020-02-16,203.036774,209.151840,185.853149,199.127167,199.127167,19271340884
2020-02-17,199.123978,205.175140,187.316254,204.798065,204.798065,20009056386
2020-02-18,204.909821,217.818054,200.719818,216.889816,216.889816,20394324987
2020-02-19,216.960358,219.335022,200.939117,200.939117,200.939117,17543547622
2020-02-20,200.982361,203.979736,195.089508,200.232498,200.232498,18032084971
2020-02-21,200.187210,205.827362,198.450027,204.923096,204.923096,16100308134
2020-02-22,204.885254,205.529968,199.763397,202.400986,202.400986,13043782030
2020-02-23,202.359848,211.344498,202.114578,211.344498,211.344498,15120841562
2020-02-24,211.306625,212.799164,200.721146,205.195297,205.195297,17331310263
2020-02-25,205.247101,205.371765,189.837784,190.589569,190.589569,16826435641
2020-02-26,190.530060,192.102707,171.349701,174.870605,174.870605,20328930344
2020-02-27,174.875870,184.340637,164.684647,175.927750,175.927750,19897207084
2020-02-28,176.109467,181.740524,167.882919,176.859589,176.859589,17598200024
2020-02-29,176.916473,181.146240,171.468643,171.468643,171.468643,14180320296
2020-03-01,171.393906,176.795151,167.008896,171.331573,171.331573,14224626736
2020-03-02,171.128937,181.778351,170.012131,180.587555,180.587555,15903803385
2020-03-03,180.551666,181.639282,173.100266,175.102417,175.102417,15486213854
2020-03-04,175.169281,177.920334,172.613251,174.422180,174.422180,12870529985
2020-03-05,174.518448,181.532623,174.518448,177.036316,177.036316,14054673491
2020-03-06,176.959274,186.639343,176.588211,186.632919,186.632919,14848437962
2020-03-07,186.805267,191.569016,182.045532,182.276810,182.276810,14891291078
2020-03-08,182.221329,182.221329,153.088974,153.250580,153.250580,16327630940
2020-03-09,153.731232,157.742722,146.267975,154.512070,154.512070,18087878003
2020-03-10,155.183426,157.959534,153.069992,155.523148,155.523148,14210790011
2020-03-11,155.523743,157.210236,143.496445,152.039932,152.039932,13251839111
2020-03-12,151.938812,152.240952,88.479576,89.386742,89.386742,17611064503
2020-03-13,89.659538,109.584251,75.827148,108.558937,108.558937,22709556336
2020-03-14,108.869179,109.604225,99.767311,100.493919,100.493919,10383688441
2020-03-15,100.445053,106.519196,99.310242,101.048065,101.048065,10264448932
2020-03-16,100.871986,100.871986,85.625435,90.165802,90.165802,13030878237
2020-03-17,90.003502,97.393814,90.003502,94.005280,94.005280,9972445647
2020-03-18,93.935066,95.794762,94.266159,98.805237,98.805237,9995490403
2020-03-19,98.803131,122.718498,98.711113,118.917931,118.917931,14274931418
2020-03-20,118.966179,127.942436,105.888252,113.937469,113.937469,16275009341
2020-03-21,114.250427,116.714508,109.153427,114.007462,114.007462,11745992905
2020-03-22,114.035301,116.868355,105.833176,106.127342,106.127342,10755239389
2020-03-23,106.165924,116.384201,105.207565,116.384201,116.384201,12206675227
2020-03-24,116.627922,121.346832,114.727432,117.688713,117.688713,12390491678
2020-03-25,117.818924,118.365860,113.022118,114.997139,114.997139,11342245440
2020-03-26,114.992737,113.932976,111.979691,113.408745,113.408745,9317232459
2020-03-27,113.415604,114.001389,107.537430,107.537430,107.537430,9149964572
2020-03-28,107.613548,107.613548,101.936676,105.167747,105.167747,9765072516
2020-03-29,105.190903,105.318359,100.884674,100.862701,100.862701,7981821994
2020-03-30,100.858009,108.385132,100.600471,107.480827,107.480827,9575999306
2020-03-31,107.413208,108.110146,106.713882,107.681221,107.681221,8918986880
2020-04-01,107.696342,109.545242,104.682884,109.545242,109.545242,10060544266
2020-04-02,109.624092,118.779968,109.624092,114.613968,114.613968,12365166309
2020-04-03,114.679581,119.637901,114.082436,115.832123,115.832123,10748022770
2020-04-04,115.933105,118.510857,114.226616,118.382118,118.382118,9738856078
2020-04-05,118.416054,119.123238,115.840904,117.481590,117.481590,9232602056
2020-04-06,117.531975,138.233459,117.479919,138.121780,138.121780,17668962334
2020-04-07,138.131226,142.218979,133.000916,133.786560,133.786560,17551152940
2020-04-08,133.898697,140.557190,133.348877,139.318253,139.318253,13769572119
2020-04-09,139.414719,139.337280,135.315811,137.155579,137.155579,11965838531
2020-04-10,137.173340,137.228058,124.101982,127.249077,127.249077,14443679248
2020-04-11,127.350723,129.483002,124.767616,127.111702,127.111702,10890240192
2020-04-12,127.124855,132.103821,125.588837,129.328552,129.328552,12137890444
2020-04-13,128.990067,129.013367,121.407425,124.779999,124.779999,13146556331
2020-04-14,124.841003,127.680634,124.416092,124.825172,124.825172,11661564548
2020-04-15,124.800812,127.647064,122.079536,122.420280,122.420280,11318058545
2020-04-16,122.351212,138.785553,120.400307,137.871384,137.871384,18347734735
2020-04-17,137.969116,139.314758,135.791061,137.206512,137.206512,13361584885
2020-04-18,137.190109,150.238113,137.190109,149.417557,149.417557,16116001278
2020-04-19,149.375977,150.364777,143.987137,145.448151,145.448151,15333296298
2020-04-20,145.340256,149.106888,136.993820,138.472992,138.472992,17091755322
2020-04-21,138.248398,141.070343,138.517212,140.453018,140.453018,13382624248
2020-04-22,140.398300,149.112656,139.781967,148.191605,148.191605,14603859427
2020-04-23,148.208328,152.908981,145.894867,149.801254,149.801254,17225073163
2020-04-24,149.957855,153.930984,149.957855,153.042343,153.042343,13577475262
2020-04-25,153.018463,159.152679,152.413635,158.119873,158.119873,14768267108
2020-04-26,158.037613,161.151871,157.451874,159.562988,159.562988,14827096223
2020-04-27,159.690903,161.224686,155.849380,158.766693,158.766693,15029581330
2020-04-28,158.805969,159.866531,156.959396,159.569626,159.569626,14650883855
2020-04-29,159.609680,175.462753,159.028397,173.974014,173.974014,21166636895
2020-04-30,173.926636,182.498154,163.933426,165.026825,165.026825,22328632339
2020-05-01,165.265030,173.514389,165.168976,171.347870,171.347870,16650392178
2020-05-02,171.356644,172.650406,170.275681,172.232742,172.232742,14606363482
2020-05-03,172.254089,175.388626,166.927185,169.400421,169.400421,16438681739
2020-05-04,169.366440,170.140564,159.938828,167.272400,167.272400,18161562954
2020-05-05,167.143021,169.838623,163.917175,166.194717,166.194717,15274999859
2020-05-06,165.959183,171.262238,165.550400,165.562500,165.562500,16505917353
2020-05-07,165.446533,173.465805,164.005157,171.508606,171.508606,19062194207
2020-05-08,171.434952,174.464813,168.515549,171.684418,171.684418,16480049920
2020-05-09,171.805801,173.093048,168.524612,170.562820,170.562820,15275316259
2020-05-10,170.524185,170.524185,147.276520,151.902802,151.902802,20306032950
2020-05-11,151.929077,155.394638,146.543594,150.775314,150.775314,16264281936
2020-05-12,150.746521,156.059296,150.639816,154.498688,154.498688,12975830219
2020-05-13,154.548965,163.616470,154.100113,162.743103,162.743103,13933846691
2020-05-14,162.496552,166.914917,161.290878,165.915146,165.915146,16473477235
2020-05-15,165.920303,166.402908,160.102829,161.622269,161.622269,13716755422
2020-05-16,161.614609,167.528351,160.696045,165.798233,165.798233,12706104980
2020-05-17,165.741837,173.174377,165.323730,171.432098,171.432098,12802372584
2020-05-18,171.449554,178.463684,171.362045,175.870422,175.870422,14274228918
2020-05-19,175.935913,175.935913,172.167053,174.167572,174.167572,11705919460
2020-05-20,174.163589,175.442749,170.037079,171.681381,171.681381,10402513839
2020-05-21,171.707870,173.194260,158.019516,163.538177,163.538177,10888429255
2020-05-22,163.500137,171.453690,161.986130,170.284576,170.284576,9897695012
2020-05-23,170.305374,172.929047,168.743423,171.538239,171.538239,8766584618
2020-05-24,171.556046,173.100525,166.063889,166.063889,166.063889,9710334629
2020-05-25,165.745743,169.267349,164.682846,168.283356,168.283356,8536336804
2020-05-26,168.234024,168.621201,162.281158,163.709061,163.709061,8237853510
2020-05-27,163.701508,170.288651,163.631943,170.288651,170.288651,8667599578
2020-05-28,170.306595,178.793152,168.119324,178.430191,178.430191,9912067767
2020-05-29,178.498871,182.008942,176.501114,178.778412,178.778412,9937065423
2020-05-30,178.812500,197.628830,177.214294,196.334579,196.334579,12174341190
2020-05-31,196.339279,197.711563,186.384430,187.079926,187.079926,9909722328
2020-06-01,186.986420,198.722565,186.720673,197.838669,197.838669,11175236415
2020-06-02,197.707657,201.101898,185.936768,188.572784,188.572784,10955824550
2020-06-03,188.712814,194.191910,187.024948,194.191910,194.191910,7842900590
2020-06-04,194.133026,196.110153,188.849686,193.835999,193.835999,8065382633
2020-06-05,193.775085,195.525101,190.029556,190.455856,190.455856,7338012032
2020-06-06,190.439560,194.213348,189.273560,191.015900,191.015900,6407066185
2020-06-07,190.997559,193.052505,186.589661,192.591141,192.591141,7497982964
2020-06-08,192.600021,193.662811,190.399734,193.376923,193.376923,6341050261
2020-06-09,193.271027,194.727051,191.629456,192.648819,192.648819,6644103596
2020-06-10,192.578506,195.219498,190.208237,194.650345,194.650345,6916926608
2020-06-11,194.731827,196.129333,182.561157,184.246262,184.246262,9825714045
2020-06-12,184.184860,190.230972,182.770370,189.320557,189.320557,7069993913
2020-06-13,189.361542,190.675644,188.042282,190.449051,190.449051,5693032052
2020-06-14,190.496353,190.602585,186.206985,187.177979,187.177979,5947892600
2020-06-15,187.132889,185.898880,177.491196,181.945267,181.945267,8337331735
2020-06-16,181.813446,186.585556,180.715454,186.263580,186.263580,6329384429
2020-06-17,186.324127,188.033432,182.782532,185.660385,185.660385,6135922022
2020-06-18,185.557144,186.774994,184.349182,186.779465,186.779465,5402817117
2020-06-19,186.661819,186.984116,182.720261,183.934769,183.934769,5625116952
2020-06-20,183.803650,187.425568,183.531769,185.664459,185.664459,5063492169
2020-06-21,185.617401,188.162415,185.046875,185.424500,185.424500,4534930522
2020-06-22,185.435486,195.534698,185.568542,194.014664,194.014664,7263224342
2020-06-23,194.017731,195.677032,192.412704,194.948730,194.948730,5289720606
